date,Player,playerID,salary,PG,SG,SF,PF,C,GS,SecondsPlayed,Status,Two_PM,Two_PA,Three_PM,Three_PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PFouls,PlusMinus,PPM,Home,TipTime,teamid,OpponentID,Spread,ProjectedTotal,AwayScore,HomeScore,Result,season,gameID
5/28/18,Shaun Livingston,livinsh01,2800,1,1,0,0,0,0,1467,Active,2,3,0,0,0,0,1,1,1,0,0,0,1,-12,0.333,0,0.88,10,11,-17.00131512,208.9644113,101,92,W,201718,115514
5/28/18,Kevon Looney,looneke01,3600,0,0,1,1,0,1,1019,Active,2,5,0,0,0,2,3,2,0,0,0,0,1,1,0.603,0,0.88,10,11,-7.056684868,203.7145392,101,92,W,201718,115514
5/28/18,Patrick McCaw,mccawpa01,2500,0,1,1,0,0,0,58,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.88,10,11,-13.64856755,196.0696203,101,92,W,201718,115514
5/28/18,Klay Thompson,thompkl01,6400,0,1,0,0,0,1,1842,Active,5,6,3,7,0,2,0,3,1,2,0,2,4,0,0.927,0,0.88,10,11,-17.88382562,202.6359023,101,92,W,201718,115514
5/28/18,P.J. Tucker,tuckepj01,4900,0,0,1,1,0,1,2674,Active,3,4,2,5,2,4,8,4,2,4,0,3,3,-1,0.911,1,0.88,11,10,-17.04741293,180.2985206,101,92,L,201718,115514
5/28/18,Nick Young,youngni01,2700,0,1,0,0,0,0,1010,Active,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0.206,0,0.88,10,11,-15.07678323,192.5771456,101,92,W,201718,115514
5/31/18,Jordan Bell,belljo01,4100,0,0,0,1,1,0,769,Active,2,2,0,1,0,0,0,2,2,0,0,0,1,2,0.731,1,0.88,10,6,0.159607474,240,114,124,W,201718,115515
5/31/18,Jordan Clarkson,clarkjo01,5100,1,1,0,0,0,0,1029,Active,2,6,0,3,0,0,1,2,0,1,1,1,1,8,0.662,0,0.88,6,10,15.98714581,236.5374506,114,124,L,201718,115515
5/31/18,Stephen Curry,curryst01,8600,1,1,0,0,0,1,2786,Active,6,12,5,11,2,2,0,6,9,1,0,2,1,10,1.163,1,0.88,10,6,0.410099306,221.0451708,114,124,W,201718,115515
5/31/18,Kevin Durant,duranke01,9000,0,0,1,1,0,1,2777,Active,7,15,1,7,9,10,0,9,6,1,3,1,3,17,1.179,1,0.88,10,6,8.944828652,232.7750524,114,124,W,201718,115515
5/31/18,Draymond Green,greendr01,7300,0,0,0,1,1,1,2826,Active,3,4,2,5,1,1,1,10,9,5,2,2,4,11,1.186,1,0.88,10,6,18.43624395,240,114,124,W,201718,115515
5/31/18,Jeff Green,greenje02,3700,0,0,1,1,0,0,2158,Active,2,3,1,6,0,0,2,1,5,1,0,1,1,-5,0.563,0,0.88,6,10,4.856437778,240,114,124,L,201718,115515
5/31/18,George Hill,hillge01,4500,1,1,0,0,0,1,1829,Active,0,2,2,4,1,2,1,1,1,1,0,0,5,-11,0.452,0,0.88,6,10,14.08207451,234.7956486,114,124,L,201718,115515
5/31/18,LeBron James,jamesle01,10800,0,0,1,1,0,1,2852,Active,16,25,3,7,10,11,4,4,8,1,1,5,2,-13,1.583,0,0.88,6,10,14.00148157,226.2070566,114,124,L,201718,115515
5/31/18,Kyle Korver,korveky01,3600,0,1,1,0,0,0,961,Active,0,0,1,3,0,1,0,2,1,0,0,0,2,12,0.469,0,0.88,6,10,4.318811917,232.0496914,114,124,L,201718,115515
5/31/18,Shaun Livingston,livinsh01,3500,1,0,0,0,0,0,1089,Active,4,4,0,0,2,2,0,2,3,1,0,0,1,3,1.056,1,0.88,10,6,4.683126894,237.3339443,114,124,W,201718,115515
5/31/18,Kevon Looney,looneke01,3600,0,0,0,1,1,1,1472,Active,4,5,0,0,0,0,3,1,0,1,0,0,4,-10,0.6,1,0.88,10,6,2.555621943,240,114,124,W,201718,115515
5/31/18,Kevin Love,loveke01,8600,0,0,0,1,1,1,2344,Active,8,12,1,8,2,2,2,11,1,0,0,1,1,-13,1.032,0,0.88,6,10,17.03202998,240,114,124,L,201718,115515
5/31/18,Patrick McCaw,mccawpa01,3300,0,1,1,0,0,0,215,Active,0,0,0,0,2,2,0,0,0,1,0,0,0,-2,1,1,0.88,10,6,15.7932031,222.6295528,114,124,W,201718,115515
5/31/18,JaVale McGee,mcgeeja01,4500,0,0,0,0,1,0,377,Active,2,3,0,0,0,0,0,1,0,0,1,0,0,7,1.208,1,0.88,10,6,12.17741827,240,114,124,W,201718,115515
5/31/18,Larry Nance Jr.,nancela02,5400,0,0,0,1,1,0,1161,Active,4,6,0,0,1,4,4,7,0,1,0,0,2,3,1.303,0,0.88,6,10,2.729649345,240,114,124,L,201718,115515
5/31/18,J.R. Smith,smithjr01,3700,0,1,1,0,0,1,2339,Active,1,4,2,6,2,2,3,3,2,0,0,2,1,-22,0.526,0,0.88,6,10,5.037606906,235.8977696,114,124,L,201718,115515
5/31/18,Klay Thompson,thompkl01,5900,0,1,0,0,0,1,2725,Active,3,6,5,10,3,3,0,3,1,0,0,1,3,9,0.694,1,0.88,10,6,7.134173806,240,114,124,W,201718,115515
5/31/18,Tristan Thompson,thomptr01,4700,0,0,0,0,1,1,1216,Active,1,4,0,0,0,0,2,3,0,0,1,1,3,-9,0.487,0,0.88,6,10,12.8747229,240,114,124,L,201718,115515
5/31/18,David West,westda01,6600,0,0,0,1,1,0,252,Active,1,1,0,0,0,0,0,0,1,0,0,1,0,-6,0.75,1,0.88,10,6,13.56849296,240,114,124,W,201718,115515
5/31/18,Nick Young,youngni01,3000,0,1,1,0,0,0,609,Active,1,2,0,2,0,0,0,0,0,0,0,0,1,9,0.2,1,0.88,10,6,2.62258153,240,114,124,W,201718,115515
5/31/18,Jose Calderon,caldejo01,3000,1,0,0,0,0,0,3,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,9.382837657,230.7438049,114,124,L,201718,115515
5/31/18,Damian Jones,jonesda03,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,10,6,16.75110446,230.7906949,114,124,W,201718,115515
5/31/18,Okaro White,whiteok01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,10.8324107,233.0171018,114,124,L,201718,115515
5/31/18,Rodney Hood,hoodro01,4900,0,1,1,0,0,0,3,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,5.486751415,240,114,124,L,201718,115515
5/31/18,Andre Iguodala,iguodan01,4000,0,1,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,10,6,13.39813862,240,114,124,W,201718,115515
5/31/18,Zaza Pachulia,pachuza01,3000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,10,6,2.919863711,240,114,124,W,201718,115515
5/31/18,Quinn Cook,cookqu01,3200,1,0,0,0,0,0,3,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,10,6,16.58598807,240,114,124,W,201718,115515
5/31/18,Ante Zizic,zizican01,3500,0,0,0,0,1,0,2,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,0.218634534,230.1690881,114,124,L,201718,115515
5/31/18,Kendrick Perkins,perkike01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,0.152851469,234.8060189,114,124,L,201718,115515
5/31/18,Cedi Osman,osmande01,4200,0,0,1,1,0,0,3,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,6,10,8.416156284,240,114,124,L,201718,115515
6/3/18,Okaro White,whiteok01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,6,10,20,231.6792298,103,122,L,201718,115516
6/3/18,Andre Iguodala,iguodan01,4000,0,1,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,10,6,20,240,103,122,W,201718,115516
6/3/18,Damian Jones,jonesda03,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,10,6,19.83506205,222.6385945,103,122,W,201718,115516
6/3/18,Kendrick Perkins,perkike01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,6,10,13.26019826,226.9599265,103,122,L,201718,115516
6/3/18,Jordan Bell,belljo01,4100,0,0,0,1,1,0,652,Active,2,3,0,0,1,2,0,1,1,1,0,0,3,4,0.886,1,0.83,10,6,20,229.8666184,103,122,W,201718,115516
6/3/18,Jose Calderon,caldejo01,3000,1,0,0,0,0,0,207,Active,2,3,0,0,0,0,1,1,1,0,0,0,0,2,2.667,0,0.83,6,10,20,234.8916977,103,122,L,201718,115516
6/3/18,Jordan Clarkson,clarkjo01,5100,1,1,0,0,0,0,484,Active,1,4,0,0,0,0,0,1,1,1,0,1,1,-4,0.781,0,0.83,6,10,20,214.1520899,103,122,L,201718,115516
6/3/18,Quinn Cook,cookqu01,3200,1,0,0,0,0,0,207,Active,1,2,0,1,0,0,0,0,0,0,0,0,0,-2,0.667,1,0.83,10,6,20,205.2613882,103,122,W,201718,115516
6/3/18,Stephen Curry,curryst01,8600,1,1,0,0,0,1,2273,Active,2,9,9,17,2,2,1,6,8,1,0,5,3,19,1.52,1,0.83,10,6,9.638746343,237.5988075,103,122,W,201718,115516
6/3/18,Kevin Durant,duranke01,9000,0,0,1,1,0,1,2290,Active,8,11,2,3,4,4,0,9,7,0,2,3,3,24,1.349,1,0.83,10,6,20,207.4184027,103,122,W,201718,115516
6/3/18,Draymond Green,greendr01,7300,0,0,0,1,1,1,2361,Active,2,2,0,2,1,2,2,6,7,0,1,0,5,19,0.705,1,0.83,10,6,9.905568113,225.2175042,103,122,W,201718,115516
6/3/18,Jeff Green,greenje02,3700,0,0,1,1,0,0,1187,Active,2,5,0,2,2,2,0,2,1,0,0,0,0,-11,0.5,0,0.83,6,10,20,240,103,122,L,201718,115516
6/3/18,George Hill,hillge01,4500,1,1,0,0,0,1,2035,Active,2,6,3,6,2,2,2,0,3,2,1,1,5,-11,0.853,0,0.83,6,10,20,224.6230284,103,122,L,201718,115516
6/3/18,Rodney Hood,hoodro01,4900,0,1,1,0,0,0,249,Active,1,1,0,1,0,0,0,1,1,0,0,0,0,-1,1.188,0,0.83,6,10,18.00417963,227.8297425,103,122,L,201718,115516
6/3/18,LeBron James,jamesle01,10800,0,0,1,1,0,1,2631,Active,8,16,2,4,7,9,1,8,13,2,0,5,2,-18,1.449,0,0.83,6,10,20,209.2402339,103,122,L,201718,115516
6/3/18,Kyle Korver,korveky01,3600,0,1,1,0,0,0,1041,Active,0,2,0,1,1,1,2,0,1,0,1,0,2,-18,0.412,0,0.83,6,10,14.12584842,215.8958839,103,122,L,201718,115516
6/3/18,Shaun Livingston,livinsh01,3500,1,0,0,0,0,0,918,Active,5,5,0,0,0,0,1,4,1,0,0,1,1,8,1.15,1,0.83,10,6,16.42008128,217.7926186,103,122,W,201718,115516
6/3/18,Kevon Looney,looneke01,3600,0,0,0,1,1,0,688,Active,0,0,0,0,0,4,0,1,1,0,0,0,0,6,0.25,1,0.83,10,6,12.69070048,240,103,122,W,201718,115516
6/3/18,Kevin Love,loveke01,8600,0,0,0,1,1,1,2094,Active,4,10,3,8,5,5,4,6,1,2,1,1,1,-12,1.271,0,0.83,6,10,20,237.3508729,103,122,L,201718,115516
6/3/18,Patrick McCaw,mccawpa01,3300,0,1,1,0,0,0,207,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0.83,10,6,20,229.7096373,103,122,W,201718,115516
6/3/18,JaVale McGee,mcgeeja01,4500,0,0,0,0,1,1,1068,Active,6,6,0,0,0,1,1,1,0,0,1,0,4,0,0.917,1,0.83,10,6,20,208.2845076,103,122,W,201718,115516
6/3/18,Larry Nance Jr.,nancela02,5400,0,0,0,1,1,0,742,Active,0,1,0,0,2,4,3,3,1,0,1,1,0,-13,1.042,0,0.83,6,10,20,225.3290114,103,122,L,201718,115516
6/3/18,Cedi Osman,osmande01,4200,0,0,1,1,0,0,257,Active,1,1,0,1,0,0,0,1,0,0,0,0,0,-1,0.813,0,0.83,6,10,15.64552505,234.5689592,103,122,L,201718,115516
6/3/18,Zaza Pachulia,pachuza01,3000,0,0,0,0,1,0,207,Active,1,2,0,0,4,4,1,1,0,0,1,0,0,-2,3.5,1,0.83,10,6,20,240,103,122,W,201718,115516
6/3/18,J.R. Smith,smithjr01,3700,0,1,1,0,0,1,1867,Active,1,5,1,4,0,1,0,1,2,2,0,1,0,-9,0.427,0,0.83,6,10,10.72402466,240,103,122,L,201718,115516
6/3/18,Klay Thompson,thompkl01,5900,0,1,0,0,0,1,2022,Active,5,5,3,8,1,2,0,2,1,1,0,2,3,11,0.779,1,0.83,10,6,15.63535735,210.6395238,103,122,W,201718,115516
6/3/18,Tristan Thompson,thomptr01,4700,0,0,0,0,1,1,1399,Active,5,8,0,0,1,2,3,2,0,0,0,0,2,-1,0.75,0,0.83,6,10,17.83467992,234.8364375,103,122,L,201718,115516
6/3/18,David West,westda01,6600,0,0,0,1,1,0,656,Active,0,0,1,1,0,0,1,2,2,0,3,1,2,10,1.432,1,0.83,10,6,20,237.0242966,103,122,W,201718,115516
6/3/18,Nick Young,youngni01,3000,0,1,1,0,0,0,851,Active,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0.089,1,0.83,10,6,14.13000421,209.3004855,103,122,W,201718,115516
6/3/18,Ante Zizic,zizican01,3500,0,0,0,0,1,0,207,Active,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0.667,0,0.83,6,10,20,232.3472339,103,122,L,201718,115516
6/6/18,Shaun Livingston,livinsh01,3500,1,0,0,0,0,0,1043,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.88,10,6,-17.5410948,222.8672262,110,102,W,201718,115517
6/6/18,Nick Young,youngni01,3000,0,1,1,0,0,0,288,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0.88,10,6,-7.407126941,195.7700552,110,102,W,201718,115517
6/6/18,Kevin Love,loveke01,8600,0,0,0,1,1,0,1872,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0.88,6,10,-17.55875512,199.0033196,110,102,L,201718,115517
6/6/18,Andre Iguodala,iguodan01,4000,0,1,1,0,0,0,1313,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.88,10,6,1.898589881,192.02847,110,102,W,201718,115517
6/6/18,Draymond Green,greendr01,7300,0,0,0,1,1,0,2422,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.88,10,6,-2.944225284,226.0795412,110,102,W,201718,115517
6/6/18,JaVale McGee,mcgeeja01,4500,0,0,0,0,1,0,869,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.88,10,6,-3.465266846,225.8770394,110,102,W,201718,115517
6/6/18,Jordan Clarkson,clarkjo01,5100,1,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-6.552408769,215.4986812,110,102,L,201718,115517
6/6/18,Larry Nance Jr.,nancela02,5400,0,0,0,1,1,0,800,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,1,0.88,6,10,-7.697623143,231.9073224,110,102,L,201718,115517
6/6/18,Kyle Korver,korveky01,3600,0,1,1,0,0,0,647,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-17.63131407,203.0657863,110,102,L,201718,115517
6/6/18,Jordan Bell,belljo01,4100,0,0,0,1,1,0,718,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-9.487357415,212.9071209,110,102,W,201718,115517
6/6/18,J.R. Smith,smithjr01,3700,0,1,1,0,0,0,1988,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,1,0.88,6,10,-0.758130162,216.8436888,110,102,L,201718,115517
6/6/18,Kevin Durant,duranke01,9000,0,0,1,1,0,0,2595,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.88,10,6,-4.82634445,197.9959165,110,102,W,201718,115517
6/6/18,David West,westda01,6600,0,0,0,1,1,0,304,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0.88,10,6,-15.56734759,227.1759255,110,102,W,201718,115517
6/6/18,Jose Calderon,caldejo01,3000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-1.578559405,209.0947697,110,102,L,201718,115517
6/6/18,Zaza Pachulia,pachuza01,3000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-7.263069153,228.8175028,110,102,W,201718,115517
6/6/18,Damian Jones,jonesda03,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-8.399691365,226.6857496,110,102,W,201718,115517
6/6/18,Cedi Osman,osmande01,4200,0,0,1,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-17.57309689,217.9167771,110,102,L,201718,115517
6/6/18,Stephen Curry,curryst01,8600,1,1,0,0,0,0,2355,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-4.334838072,225.3864755,110,102,W,201718,115517
6/6/18,Quinn Cook,cookqu01,3200,1,0,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-15.4626891,227.3339026,110,102,W,201718,115517
6/6/18,Okaro White,whiteok01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,0.83252223,201.8151674,110,102,L,201718,115517
6/6/18,LeBron James,jamesle01,10800,0,0,1,1,0,0,2812,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,1,0.88,6,10,-9.795505592,211.9851599,110,102,L,201718,115517
6/6/18,Kevon Looney,looneke01,3600,0,0,0,1,1,0,1,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-1.223086183,224.1411889,110,102,W,201718,115517
6/6/18,George Hill,hillge01,4500,1,1,0,0,0,0,1637,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0.88,6,10,-0.326797681,212.1849095,110,102,L,201718,115517
6/6/18,Rodney Hood,hoodro01,4900,0,1,1,0,0,0,1538,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,1,0.88,6,10,-14.66922087,206.0467973,110,102,L,201718,115517
6/6/18,Ante Zizic,zizican01,3500,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-15.74262629,198.5291899,110,102,L,201718,115517
6/6/18,Jeff Green,greenje02,3700,0,0,1,1,0,0,1080,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,1,0.88,6,10,-8.145509628,223.6917645,110,102,L,201718,115517
6/6/18,Tristan Thompson,thomptr01,4700,0,0,0,0,1,0,2026,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0.88,6,10,-7.534747406,195.7482727,110,102,L,201718,115517
6/6/18,Patrick McCaw,mccawpa01,3300,0,1,1,0,0,0,58,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.88,10,6,-7.486742669,212.2325561,110,102,W,201718,115517
6/6/18,Klay Thompson,thompkl01,5900,0,1,0,0,0,0,2435,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.88,10,6,-17.54722868,195.1601551,110,102,W,201718,115517
6/6/18,Kendrick Perkins,perkike01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-1.041887495,201.4356793,110,102,L,201718,115517
6/8/18,Shaun Livingston,livinsh01,3500,1,0,0,0,0,0,844,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.88,10,6,-20,180,108,85,W,201718,115518
6/8/18,Kevin Love,loveke01,8600,0,0,0,1,1,0,1664,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,1,0.88,6,10,-20,189.2931085,108,85,L,201718,115518
6/8/18,Jordan Bell,belljo01,4100,0,0,0,1,1,0,1104,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.88,10,6,-20,180,108,85,W,201718,115518
6/8/18,LeBron James,jamesle01,10800,0,0,1,1,0,0,2434,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,1,0.88,6,10,-20,206.6221528,108,85,L,201718,115518
6/8/18,J.R. Smith,smithjr01,3700,0,1,1,0,0,0,1595,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,1,0.88,6,10,-20,186.7370601,108,85,L,201718,115518
6/8/18,Quinn Cook,cookqu01,3200,1,0,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-20,193.3455695,108,85,W,201718,115518
6/8/18,Nick Young,youngni01,3000,0,1,1,0,0,0,538,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.88,10,6,-20,200.0402523,108,85,W,201718,115518
6/8/18,Kevon Looney,looneke01,3600,0,0,0,1,1,0,167,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.88,10,6,-20,209.4124986,108,85,W,201718,115518
6/8/18,Okaro White,whiteok01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-14.89415295,180,108,85,L,201718,115518
6/8/18,Kyle Korver,korveky01,3600,0,1,1,0,0,0,1242,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0.88,6,10,-20,203.3024339,108,85,L,201718,115518
6/8/18,Draymond Green,greendr01,7300,0,0,0,1,1,0,2317,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.88,10,6,-20,180,108,85,W,201718,115518
6/8/18,David West,westda01,6600,0,0,0,1,1,0,456,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0.88,10,6,-20,204.3956565,108,85,W,201718,115518
6/8/18,Damian Jones,jonesda03,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,10,6,-20,205.1141396,108,85,W,201718,115518
6/8/18,Zaza Pachulia,pachuza01,3000,0,0,0,0,1,0,167,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.88,10,6,-20,189.5682453,108,85,W,201718,115518
6/8/18,Andre Iguodala,iguodan01,4000,0,1,1,0,0,0,1361,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.88,10,6,-13.6142723,188.4983668,108,85,W,201718,115518
6/8/18,Kendrick Perkins,perkike01,3000,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-20,212.6726747,108,85,L,201718,115518
6/8/18,Jeff Green,greenje02,3700,0,0,1,1,0,0,1420,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,1,0.88,6,10,-14.86427262,190.9476356,108,85,L,201718,115518
6/8/18,Stephen Curry,curryst01,8600,1,1,0,0,0,0,2324,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.88,10,6,-20,194.4796745,108,85,W,201718,115518
6/8/18,Patrick McCaw,mccawpa01,3300,0,1,1,0,0,0,167,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.88,10,6,-20,210.4408669,108,85,W,201718,115518
6/8/18,Jordan Clarkson,clarkjo01,5100,1,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-17.56973119,195.7445875,108,85,L,201718,115518
6/8/18,Kevin Durant,duranke01,9000,0,0,1,1,0,0,2258,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.88,10,6,-20,180,108,85,W,201718,115518
6/8/18,JaVale McGee,mcgeeja01,4500,0,0,0,0,1,0,988,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.88,10,6,-20,190.1301642,108,85,W,201718,115518
6/8/18,Cedi Osman,osmande01,4200,0,0,1,1,0,0,243,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.88,6,10,-19.12426858,191.4327574,108,85,L,201718,115518
6/8/18,Klay Thompson,thompkl01,5900,0,1,0,0,0,0,1709,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.88,10,6,-20,180,108,85,W,201718,115518
6/8/18,George Hill,hillge01,4500,1,1,0,0,0,0,1505,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,1,0.88,6,10,-14.23986526,195.8715928,108,85,L,201718,115518
6/8/18,Ante Zizic,zizican01,3500,0,0,0,0,1,0,100,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.88,6,10,-20,191.3108144,108,85,L,201718,115518
6/8/18,Rodney Hood,hoodro01,4900,0,1,1,0,0,0,1591,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0.88,6,10,-20,180,108,85,L,201718,115518
6/8/18,Larry Nance Jr.,nancela02,5400,0,0,0,1,1,0,1391,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,6,10,-15.50633883,207.4982083,108,85,L,201718,115518
6/8/18,Tristan Thompson,thomptr01,4700,0,0,0,0,1,0,972,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,1,0.88,6,10,-20,185.4058711,108,85,L,201718,115518
6/8/18,Jose Calderon,caldejo01,3000,1,0,0,0,0,0,243,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.88,6,10,-20,180,108,85,L,201718,115518
4/13/19,LaMarcus Aldridge,aldrila01,7500,0,0,0,1,1,1,2035,Active,6,18,0,1,3,4,5,3,1,1,0,0,3,2,0.838,0,NULL,27,8,5.5,211,101,96,W,201819,116756
4/13/19,Jarrett Allen,allenja01,4400,0,0,0,0,1,1,579,Active,1,4,0,0,0,0,3,2,1,0,1,1,4,-8,1.125,0,NULL,3,23,7,227.5,111,102,W,201819,116753
4/13/19,D.J. Augustin,augusdj01,5200,1,0,0,0,0,1,1775,Active,5,8,4,5,3,4,0,2,6,1,0,1,2,5,1.333,0,NULL,22,28,9.5,212.5,104,101,W,201819,116754
4/13/19,Will Barton,bartowi01,4200,0,1,1,0,0,1,1923,Active,5,10,1,5,2,4,2,8,1,0,2,0,1,0,1.094,1,NULL,8,27,-5.5,211,101,96,L,201819,116756
4/13/19,Malik Beasley,beaslma01,3500,1,1,0,0,0,0,905,Active,2,3,1,2,3,5,1,2,0,0,0,2,1,-4,0.883,1,NULL,8,27,-5.5,211,101,96,L,201819,116756
4/13/19,Marco Belinelli,belinma01,3600,0,1,1,0,0,0,1019,Active,2,5,1,4,1,2,0,4,2,0,0,0,0,8,0.971,0,NULL,27,8,5.5,211,101,96,W,201819,116756
4/13/19,Jordan Bell,belljo01,3100,0,0,0,1,1,0,101,Active,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1.625,1,NULL,10,13,-13.5,234,104,121,W,201819,116755
